y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1,98.60227,-0.1915,-100.18146,-0.65406,198.392,-89.17727,2,-0.03796,-0.15417,11.60321,-3.56672,True,442.92065
1,100.81799,0.40003,-101.08129,-0.69696,200.62506,-89.52031,4,0.5883,-1.23404,10.49583,-2.43753,True,453.54929
1,99.78989,0.54262,-97.23226,-0.6901,199.58907,-89.25222,1,0.07964,-1.43729,10.68312,0.46627,True,450.33333
3,100.23191,0.58742,-97.08103,-0.66764,200.03599,-92.9471,4,1.24289,0.31203,9.60466,-2.3549,True,452.61901
3,100.10249,1.50961,-104.42612,-0.59678,199.88451,-91.23377,4,-0.56267,1.09317,12.62877,2.85411,True,448.29937
1,100.07213,0.92322,-102.13912,-0.67697,199.86814,-88.39022,4,-1.31273,1.21974,11.4889,-2.92512,True,449.29111
1,99.92584,-0.90323,-101.84997,-0.62712,199.70703,-88.85116,1,1.09016,-3.17528,11.42443,-1.84963,True,448.70421
2,100.691,0.54909,-101.23724,-0.64399,200.48578,-91.81727,4,1.19694,0.68294,12.32317,-0.70665,True,452.83639
1,100.70696,0.88208,-101.95558,-0.70786,200.51563,-90.16119,4,1.44105,1.22516,10.25146,-1.34315,True,452.55702
1,100.8849,-0.52855,-101.43636,-0.7025,200.69182,-89.91758,4,0.82595,-0.67383,9.51703,-2.5398,True,453.70635
1,101.36202,2.07873,-97.13073,-0.69054,201.16743,-91.72559,3,0.9886,0.92046,10.0216,-2.07814,True,458.24471
1,100.43065,0.36372,-101.6887,-0.71311,200.24067,-90.79499,6,-0.23361,0.31341,9.82483,-2.92799,True,451.3089
3,100.11613,0.04365,-101.99605,-0.63221,199.9156,-89.90636,4,-0.47938,0.00579,9.99642,3.65473,True,449.58265
1,99.01249,0.80103,-102.04286,-0.69997,198.81565,-88.16691,1,-0.41975,-0.83772,10.67818,-2.64785,True,444.04103
2,100.08936,0.21906,-98.1929,-0.64121,199.86481,-92.0187,4,0.29796,0.41689,12.84427,-0.36365,True,451.35037
1,100.32236,0.81184,-107.73329,-0.64378,200.10489,-90.51892,4,1.41122,-1.55586,11.18122,-2.67363,True,447.74515
1,99.24984,0.15141,-100.6175,-0.67753,199.04841,-90.91504,1,-2.73277,2.0645,11.06149,-3.29879,True,445.94042
1,99.95622,-0.51786,-96.83555,-0.64041,199.7376,-89.39942,1,-0.40284,-0.7196,11.03293,-1.30454,True,451.36333
1,101.77885,1.41634,-95.20239,-0.69035,201.57853,-92.54754,3,0.32475,-1.30329,10.13003,0.07822,True,461.29307
1,100.4367,-0.13944,-99.07634,-0.70118,200.24014,-91.85679,4,-0.70797,-0.85769,11.80343,-6.07975,True,452.64532
1,98.67564,-0.94901,-99.19154,-0.61773,198.45269,-88.27823,2,0.44479,-0.53722,10.98225,-3.24654,True,443.78243
1,99.75566,0.35851,-99.52662,-0.70787,199.56913,-88.29038,1,-0.14087,3.71116,11.54187,-3.3869,True,449.01497
2,100.01209,1.177,-96.11785,-0.66492,199.80642,-90.33185,4,-3.38966,-1.26706,10.25304,-1.2741,True,452.0015
3,98.76278,-0.58091,-95.09031,-0.64104,198.55445,-90.36978,2,1.49418,-0.02774,12.12405,2.95293,True,446.26875
2,102.02482,0.4451,-99.8309,-0.62357,201.79152,-92.09965,5,-0.7041,1.48852,12.51566,-3.03852,True,460.20864
3,99.56814,-0.90147,-94.07143,-0.7085,199.38588,-91.14165,1,0.12948,-0.41612,13.18063,-3.89394,True,450.80496
2,99.9339,0.49618,-108.0008,-0.64748,199.72544,-91.68346,1,-1.34087,0.22539,11.46505,-0.50372,True,445.66911
1,99.13264,-0.09083,-96.353,-0.66814,198.92765,-88.67442,1,-1.87756,0.34682,10.4742,-3.44594,True,447.48668
2,102.13697,0.99483,-96.90656,-0.63037,201.9248,-91.34113,5,-0.51974,0.16187,12.43161,-0.29146,True,462.23158
3,98.0474,-0.08485,-94.8213,-0.60601,197.8287,-87.2101,2,0.4335,-0.49015,12.12946,1.31292,True,442.82637
1,101.43369,-0.14462,-98.98603,-0.64501,201.21981,-94.65256,3,-1.73601,1.9811,13.40206,-0.88426,True,457.67544
3,101.93464,-0.30918,-100.97195,-0.5978,201.71637,-92.08785,3,-0.9852,-0.28006,10.67718,2.26815,True,459.1872
1,101.38478,0.58613,-99.70267,-0.69999,201.19038,-91.63024,7,-0.31878,-0.81944,10.8309,-3.47866,True,457.07256
2,98.79527,0.49231,-103.28724,-0.63568,198.59334,-87.84531,2,-0.34204,-0.36835,10.45998,-0.41242,True,442.33273
1,100.47333,-0.00799,-103.36893,-0.64755,200.26323,-91.13365,4,3.9096,-0.94356,10.74906,-1.84474,True,450.68219
3,98.93131,-0.08587,-101.59793,-0.59141,198.71293,-89.86084,2,-1.04997,-0.7963,9.06032,1.48102,True,443.85759
1,99.72107,0.36807,-105.7354,-0.69903,199.52458,-88.99034,1,2.06951,1.45117,11.46975,-0.76596,True,445.73763
1,99.02305,0.59342,-98.55117,-0.70363,198.82927,-88.17629,1,0.47136,-0.81196,9.59177,-0.3527,True,445.83966
2,98.64757,-0.24551,-94.86947,-0.61932,198.41328,-88.91041,2,-1.08043,-1.81055,11.7554,-1.2838,True,445.80312
2,100.38949,-0.34895,-102.95124,-0.65628,200.17632,-90.36906,4,-1.24177,-0.17224,11.4847,-1.49979,True,450.47184
3,100.60164,0.05915,-98.54451,-0.68314,200.41279,-90.11938,4,1.29058,-0.64074,11.89617,1.904,True,453.73597
3,101.85063,-0.63176,-99.69268,-0.69631,201.67172,-92.10118,3,0.05609,-1.10386,11.9071,4.65206,True,459.40679
1,99.05125,-0.58698,-99.27492,-0.68017,198.85088,-88.44752,1,2.05697,-0.72182,9.96618,-3.12278,True,445.61877
3,99.22623,0.0802,-98.88402,-0.61226,199.00888,-89.16113,1,-0.06702,-0.78149,10.28782,2.28509,True,446.68914
3,100.08179,0.60788,-100.7303,-0.63806,199.87612,-93.12911,4,1.24952,-0.08151,11.08919,0.99767,True,450.04381
1,99.22413,-0.69438,-101.32911,-0.61718,199.00125,-90.10316,1,1.29633,-0.29903,9.58866,-0.05368,True,445.45607
1,100.44533,-0.04042,-104.1384,-0.65465,200.23683,-91.13489,4,1.23615,-2.1175,12.42664,-0.87092,True,450.15747
3,99.87597,0.48893,-103.28891,-0.64254,199.66984,-89.2473,1,-0.14168,0.48365,10.93767,3.12537,True,447.73538
1,100.29779,-0.30065,-101.76544,-0.64288,200.08167,-91.43188,4,-0.86647,0.14241,10.26505,-0.50732,True,450.60624
1,100.43957,0.16261,-99.85327,-0.65861,200.23019,-89.89785,4,0.94154,1.63501,11.15515,-1.26054,True,452.27122
1,98.38004,-0.4818,-96.74866,-0.70231,198.18523,-89.14191,2,1.03113,-0.49825,11.46573,-2.76736,True,443.52589
1,98.45643,-0.80653,-96.78151,-0.6649,198.24612,-87.95024,2,0.84657,-3.06691,11.74971,-2.13223,True,443.89139
1,100.87665,0.46218,-96.54532,-0.71109,200.69074,-94.42945,4,0.70516,-0.9261,12.77821,-4.32271,True,456.11059
3,101.74136,1.20895,-95.95608,-0.64097,201.54466,-94.71264,3,-0.04761,0.08134,10.5731,1.31059,True,460.72874
3,100.23565,-0.7073,-96.67135,-0.58064,200.00385,-90.80223,4,0.19271,0.45733,10.67717,-0.36443,True,452.84256
2,101.40725,-0.08964,-101.74819,-0.63729,201.18906,-93.13791,3,-0.47739,-0.45265,12.0757,-1.07711,True,456.16218
1,98.00631,-0.1746,-96.40142,-0.68351,197.80714,-89.97973,2,0.44083,0.49733,12.17668,-2.61924,True,441.83083
1,101.0898,0.33638,-109.15283,-0.64735,200.87952,-91.18785,3,-2.80402,-0.20926,12.97088,0.2414,True,450.87258
1,99.74656,0.55806,-98.82831,-0.64978,199.53802,-90.04276,1,1.95208,-0.18127,10.3156,-0.61286,True,449.31866
1,99.29102,0.68649,-99.19764,-0.64465,199.0753,-88.68651,1,0.34315,0.02173,9.56482,-0.99088,True,446.85631
2,101.22743,-0.50119,-98.57167,-0.62928,201.01712,-91.31126,3,0.699,-0.04359,11.55746,-1.07597,True,456.85134
3,100.794,0.60925,-95.23856,-0.58297,200.57898,-92.47153,4,-0.28856,0.56189,10.56682,1.17765,True,456.35073
1,100.57197,0.04576,-99.85611,-0.67893,200.37068,-90.85416,4,-0.77579,-0.90543,11.22023,-2.10713,True,452.93182
2,100.68876,-1.82243,-97.11879,-0.66266,200.48106,-90.44504,4,-0.51113,-0.03368,13.53776,0.4824,True,454.8844
2,101.6307,-0.00865,-100.96569,-0.65704,201.41091,-92.1566,3,0.42577,-0.183,8.93179,2.97017,True,457.67065
3,101.47528,0.48098,-102.02272,-0.63152,201.2648,-92.18597,3,-0.7286,0.88719,10.78922,1.88424,True,456.36505
1,101.64395,1.90088,-105.69802,-0.67629,201.44046,-91.91778,3,-2.266,2.06976,11.67116,-2.75128,True,455.37076
2,99.82503,-0.70056,-100.68378,-0.64194,199.60432,-90.20204,1,-1.90634,-0.06927,13.13006,-1.46613,True,448.78325
3,97.99414,-1.87634,-97.53003,-0.59346,197.76568,-91.106,2,0.06178,0.16379,10.66894,-1.09381,True,441.20566
3,101.31528,-0.18253,-99.51748,-0.59495,201.10013,-88.70815,3,-0.04546,-0.17521,11.88164,3.48381,True,456.81766
1,98.46254,-0.25439,-97.4997,-0.645,198.24802,-89.79746,2,-0.26901,0.43931,11.12642,-0.77757,True,443.56283
3,98.87299,0.49047,-102.52775,-0.67603,198.68812,-87.82987,2,-0.12014,-0.56817,12.54276,-3.52017,True,443.10107
1,100.77796,0.23813,-103.74924,-0.62497,200.55768,-92.88416,4,3.1888,-1.7247,11.13064,-1.60229,True,452.01519
3,100.49155,0.73064,-102.97029,-0.62173,200.28755,-89.31252,4,-0.55393,0.783,12.6022,0.9105,True,450.97258
1,100.71055,0.20723,-97.39077,-0.62047,200.48494,-91.67074,4,-0.08273,-0.54681,9.76052,-0.97861,True,454.85736
3,101.13195,-0.66402,-95.7618,-0.63244,200.92974,-92.75338,3,-0.1992,-0.15652,10.00633,0.60358,True,457.77885
3,100.49008,0.15252,-101.57764,-0.66775,200.29536,-93.77746,4,0.19698,-0.02054,9.37513,1.60386,True,451.66157
1,98.77488,-1.19206,-96.77034,-0.65814,198.56281,-86.15969,2,-1.06167,0.92017,13.10686,-2.09571,True,445.48924
3,100.31054,-0.92913,-105.42091,-0.70317,200.13406,-89.34546,4,-0.15963,0.12798,10.14339,0.25414,True,448.84226
3,98.71163,0.80592,-97.62618,-0.6473,198.51184,-87.94959,2,-0.87839,-0.20985,9.62692,-2.23009,True,444.74506
1,98.44533,-0.82106,-102.41706,-0.63878,198.22938,-89.83969,2,3.3401,-1.49202,11.19274,-1.1821,True,441.01813
3,101.44286,0.15069,-98.67102,-0.61664,201.23567,-95.05008,3,-0.93825,0.53079,13.59369,4.09687,True,457.87881
1,99.37507,-0.26564,-97.00042,-0.6987,199.18401,-90.76157,1,1.84816,-0.73915,9.92977,-0.33924,True,448.37512
1,99.76363,0.51306,-97.07044,-0.65827,199.55403,-91.27426,1,-0.01731,0.95157,9.27412,-3.295,True,450.28292
1,100.52498,-0.84534,-101.13399,-0.64445,200.30792,-94.05271,4,-1.2375,0.05188,10.59604,-3.69253,True,452.0579
3,102.12003,0.52835,-103.21858,-0.64071,201.91922,-90.29217,5,-0.61718,-0.26677,11.55088,1.15314,True,458.99088
3,101.33743,0.98912,-99.50462,-0.60346,201.11343,-92.44994,3,-0.46435,0.2547,12.32535,2.98938,True,456.93486
2,100.12641,-0.51299,-102.67195,-0.66216,199.92719,-91.42631,4,0.37519,0.89756,9.46815,-1.28569,True,449.29608
1,99.13758,0.99038,-95.42941,-0.66728,198.93539,-86.77139,1,1.268,-2.66756,12.16031,-0.63987,True,447.97318
2,100.60501,0.00285,-95.86565,-0.65911,200.4116,-89.41503,4,-1.37402,0.53977,13.33945,-1.46232,True,455.09223
2,98.94652,-0.63405,-97.89861,-0.63449,198.72122,-89.68185,2,0.20506,0.09217,7.91417,3.30011,True,445.78327
2,99.6616,-1.3704,-91.78398,-0.61858,199.44742,-91.11088,1,1.73286,3.54985,11.2922,-1.53527,True,452.41602
3,98.47062,-0.28273,-101.82103,-0.65268,198.27509,-86.9795,2,0.63798,-0.34139,9.59136,3.44142,True,441.4426
1,100.80405,-1.43877,-101.69101,-0.65267,200.59494,-90.90552,4,1.71485,-1.90836,9.02513,-2.23251,True,453.17475
1,99.51642,-0.224,-101.39415,-0.64811,199.30522,-89.95396,1,-0.65741,2.31507,10.89011,-1.49652,True,446.88503
3,100.23659,0.25223,-108.00726,-0.66833,200.04077,-91.64615,4,-0.47911,0.2641,10.91225,1.90723,True,447.1793
3,100.04139,-0.07198,-95.3787,-0.62069,199.83493,-90.64342,4,-1.05606,0.73273,10.75368,0.85076,True,452.51758
1,100.10015,-0.49139,-99.19024,-0.68149,199.89873,-89.75923,4,-0.27005,-0.85577,10.411,-1.74107,True,450.90561
2,101.94264,0.66424,-105.36283,-0.6543,201.73703,-94.37467,3,1.74093,-0.32987,11.46877,-2.12278,True,457.03181
3,100.50838,0.31602,-98.23375,-0.63367,200.30446,-90.10174,4,0.42282,-0.95102,11.01496,0.01285,True,453.42503
3,97.99063,-0.78004,-102.67442,-0.65619,197.80301,-88.19574,2,0.35535,-1.43708,10.39211,4.34792,True,438.61596
1,100.28895,0.38256,-103.67814,-0.64799,200.07695,-91.34088,4,1.98791,-2.96726,11.24692,-4.21973,True,449.60567
2,100.44441,0.44546,-99.89626,-0.61981,200.23767,-89.54833,4,0.79721,2.16975,14.06156,-0.9685,True,452.27393
2,99.4184,0.05948,-102.6242,-0.63461,199.21244,-89.21576,1,-2.21836,0.84685,12.13264,-2.22949,True,445.77992
3,99.30708,0.19451,-94.20857,-0.64865,199.09936,-90.18157,1,0.32167,0.55674,11.66782,3.47305,True,449.4311
3,100.88233,-0.04695,-97.56624,-0.67844,200.69545,-92.42695,4,-0.06533,-0.46752,10.99784,1.66487,True,455.62855
2,99.01295,0.29474,-98.75233,-0.64811,198.8095,-89.32157,1,0.71296,1.44345,10.35056,-1.13252,True,445.68858
2,100.19249,-0.08669,-105.65902,-0.65725,199.97848,-89.63694,4,-1.71706,-0.18077,11.42581,-0.99524,True,448.13293
3,99.31496,-0.66472,-104.5282,-0.6983,199.12955,-89.89503,1,0.25793,-0.13113,10.97813,0.46976,True,444.31068
2,101.3059,2.22713,-100.05647,-0.61681,201.08258,-90.86148,3,0.26341,1.07117,10.66201,-1.44334,True,456.50128
1,98.81334,-1.73289,-91.92156,-0.65103,198.60493,-89.36541,2,-1.87079,1.44001,11.71759,-4.81172,True,448.10594
1,99.58899,0.65546,-99.12251,-0.65461,199.37803,-88.85487,1,-0.99837,-1.0478,11.39646,-2.34602,True,448.38371
3,100.6462,0.72248,-102.48504,-0.62288,200.43344,-91.03965,4,-0.05217,0.92607,11.94607,1.14988,True,451.98846
2,98.4835,0.16306,-98.93196,-0.65017,198.27563,-87.03856,2,-1.06054,-1.32317,8.83721,3.30089,True,442.95151
1,99.26525,0.16897,-102.66381,-0.63043,199.04346,-90.70026,1,0.39718,0.76792,10.7441,0.66364,True,444.99433
2,100.19248,0.26944,-95.60998,-0.62842,199.98023,-88.28995,4,1.06752,-1.45944,12.61006,-1.67371,True,453.15739
2,100.20039,0.56075,-105.99817,-0.63698,199.99825,-92.9413,4,-1.90805,-0.36614,13.96647,-0.034,True,448.00288
1,99.84399,-0.36572,-99.78593,-0.66086,199.63821,-93.24614,1,1.75198,-0.90998,10.98261,-2.02507,True,449.32697
2,100.53425,-0.93934,-98.98561,-0.66217,200.32908,-90.13292,4,0.21756,0.99357,13.4127,-2.35637,True,453.17844
3,98.34381,-0.78997,-96.10959,-0.59869,198.12932,-87.66441,2,1.15962,1.10017,11.87231,3.41208,True,443.66426
1,100.30447,-0.3,-101.00744,-0.69904,200.11122,-91.63415,4,-2.37911,0.51093,11.87639,-4.12269,True,451.01861
3,101.22432,1.28506,-99.60531,-0.58582,200.99686,-88.37032,3,-0.2643,-0.75611,11.25639,2.227,True,456.31893
1,101.16882,0.54829,-100.16485,-0.64264,200.9571,-93.29223,3,-0.86536,-3.39827,10.83827,-0.68182,True,455.7617
2,101.5965,1.16029,-101.83737,-0.62274,201.38348,-93.73405,3,-0.97324,-0.96646,13.55123,-0.17162,True,457.06381
2,99.81861,-0.55738,-100.67554,-0.65746,199.60944,-90.52537,1,2.12616,-1.33094,13.14951,-2.61691,True,448.75527
2,99.58701,-0.45662,-97.92754,-0.66123,199.38886,-88.70743,1,1.63738,1.05545,9.07168,0.43001,True,448.9713
2,101.20958,0.37665,-100.96986,-0.6179,200.98454,-88.81454,3,-1.69064,-1.56313,8.63766,0.68929,True,455.56298
3,99.6359,0.88101,-98.35875,-0.6117,199.41612,-90.15608,1,-0.83367,1.58345,9.76468,0.3429,True,449.0001
2,99.47051,0.51601,-97.01695,-0.65888,199.2566,-91.4374,1,-0.12766,-0.61655,11.19357,0.2896,True,448.84409
3,97.91533,-1.23582,-93.64241,-0.70541,197.72881,-89.97002,2,-0.62517,0.05614,11.52684,3.6243,True,442.75543
3,100.60002,0.09397,-97.86434,-0.667,200.41115,-92.05798,4,0.12844,-0.32603,10.63047,1.27299,True,454.06793
1,99.72266,0.73384,-101.86004,-0.62111,199.50045,-88.29989,1,0.6466,1.12714,11.68851,-2.73545,True,447.68326
3,101.55263,0.83985,-102.60639,-0.71083,201.38135,-91.80671,3,0.42561,-0.56234,11.38065,-1.77624,True,456.45995
2,100.97864,0.69614,-97.37294,-0.6647,200.77061,-92.62587,4,-3.83505,0.12007,13.2388,0.06774,True,456.20671
3,100.02737,0.16441,-102.86409,-0.67265,199.84637,-87.67838,4,-0.40129,0.12589,11.20748,3.34592,True,448.70479
1,99.41203,0.55758,-107.07589,-0.65029,199.19738,-90.03959,1,-1.18084,-1.1748,11.97999,-2.47964,True,443.5222
1,100.46211,-0.23911,-102.26362,-0.64549,200.24651,-92.52859,4,-2.16135,1.753,9.87259,-2.6218,True,451.17874
1,100.26467,-0.42171,-99.19158,-0.69061,200.07058,-90.88994,4,0.44483,-0.82812,9.10017,-1.77609,True,451.72758
3,100.06916,0.0121,-99.67197,-0.67109,199.88499,-90.40873,4,-0.4078,1.00858,10.98914,-0.58118,True,450.50983
2,100.55239,-0.26623,-103.07481,-0.63428,200.33836,-92.25683,4,1.05797,0.47146,11.14673,-0.60778,True,451.22454
1,100.81597,0.1743,-104.44065,-0.69439,200.61965,-89.99453,4,1.97949,-0.86901,10.25923,-1.19356,True,451.85951
2,102.4463,0.37691,-102.8441,-0.65525,202.25071,-91.1851,5,0.59045,-0.43003,10.71863,0.78757,True,460.80944
1,100.46218,-0.01098,-110.36293,-0.69015,200.26418,-91.95405,4,-1.00392,-0.82025,11.34972,-1.36587,True,447.12944
1,99.02091,0.37586,-101.73939,-0.63463,198.80291,-89.89558,1,0.41823,-1.00888,12.45335,-3.64551,True,444.23484
3,99.01829,0.93767,-100.02151,-0.67682,198.8362,-89.1578,1,1.45339,0.1116,10.70913,0.81559,True,445.08069
3,98.68216,-1.49212,-97.7383,-0.66362,198.49558,-88.54175,2,-0.46892,-0.56939,11.04244,2.60497,True,444.54167
3,101.17374,-0.6306,-100.35739,-0.63247,200.96734,-93.88473,3,-1.87609,0.75149,10.94699,1.96659,True,455.69
2,99.44618,0.03886,-101.2237,-0.62572,199.2141,-89.14994,1,-0.67611,-2.81011,8.47951,2.74945,True,446.61903
3,99.99787,-0.54727,-96.30799,-0.60162,199.77795,-89.55792,1,0.14999,-0.05555,10.50099,1.95275,True,451.83536
1,98.43804,-0.37582,-96.83832,-0.61763,198.21021,-90.52013,2,0.59029,-3.91994,8.71427,-2.869,True,443.77102
2,100.90097,-0.03022,-101.41414,-0.66163,200.68965,-89.92308,4,-1.10267,-1.34051,12.82937,-0.63491,True,453.79779
2,100.73583,0.47762,-99.84495,-0.65128,200.51625,-88.95464,4,-3.04523,-2.59045,12.65507,1.21359,True,453.75667
3,98.74358,-1.0553,-97.13888,-0.59293,198.52311,-89.13352,2,0.6161,-0.15909,11.46904,-1.82621,True,445.14848
1,99.88558,-0.82035,-98.96904,-0.66372,199.67541,-87.76497,1,1.44754,-1.4104,10.71301,-1.13669,True,449.94335
